amount_to_mean,amt_to_auto_limit,is_new_recipient,is_transfer,is_night,amt_to_balance,is_balance_drain,tx_cnt_1h,tx_cnt_24h,new_recipient_cnt_1h,distinct_recipient_24h,cum1_to_daily_limit,cum24_to_baseline,cum_to_daily_limit,sec_since_prev_log,mean_interval_5_log,near_limit_repeat,fail_cnt_1h,retry_cnt_1h,amount_z_vs_baseline,tx_rate_vs_baseline,unknown_category,unauthorized_tool,event_id,session_id,user_id,source,scenario,risk_label,fraud_label,policy_violation_label
0.31892067620286085,0.016029411764705882,1.0,0.0,0.0,0.001957709694412848,0.0,2.0,5.0,1.0,5.0,0.014,6.553966189856957,0.037333333333333336,7.528331766707247,9.981559087956283,0.0,0.0,0.0,-0.5916266007833507,15.0,0.0,0.0,E0000011,U001-normal-003,U001,normal_user,DAILY_NORMAL,0,0,0
1.7802197802197801,0.08338235294117648,1.0,0.0,0.0,0.010203658339676529,0.0,1.0,6.0,1.0,6.0,0.0315,11.670329670329672,0.06883333333333333,8.60813018640834,9.63620923385734,0.0,0.0,0.0,0.6543960599880625,16.363636363636363,0.0,0.0,E0000012,U001-agent-normal-017,U001,normal_agent,DELEGATED_NORMAL,0,0,0
0.061567164179104475,0.003088235294117647,0.0,1.0,0.0,0.00038180912166834726,0.0,1.0,6.0,0.0,5.0,0.0011666666666666668,9.267057569296377,0.06438888888888888,9.521421537856195,9.30375785266413,0.0,0.0,0.0,-0.8673427285119815,15.0,0.0,0.0,E0000013,U001-normal-003,U001,normal_user,DAILY_NORMAL,0,0,0
0.8078452160084812,0.03735294117647059,1.0,0.0,0.0,0.004619836129087089,0.0,1.0,5.0,1.0,5.0,0.01411111111111111,8.698648290485025,0.06077777777777778,10.707460288184958,9.859159418686586,0.0,0.0,0.0,-0.1658689471369918,11.538461538461538,0.0,0.0,E0000014,U001-normal-004,U001,normal_user,DAILY_NORMAL,0,0,0
0.1710951080208592,0.007794117647058824,1.0,0.0,0.0,0.0009684556609464092,0.0,2.0,6.0,1.0,6.0,0.017055555555555556,8.544822448472809,0.06372222222222222,8.104401307921613,9.532162967547695,0.0,0.0,0.0,-0.7329482079807085,12.857142857142858,0.0,0.0,E0000015,U001-normal-004,U001,normal_user,DAILY_NORMAL,0,0,0
0.8372549019607843,0.03588235294117647,1.0,0.0,0.0,0.004462872684332656,0.0,1.0,6.0,1.0,6.0,0.013555555555555555,9.176470588235293,0.06933333333333333,9.773321917959331,9.737208621908884,0.0,0.0,0.0,-0.13787519272218923,12.0,1.0,0.0,E0000016,U001-normal-004,U001,normal_user,DAILY_NORMAL,0,0,0
0.8915356151711378,0.037794117647058825,1.0,0.0,0.0,0.004721721128252431,0.0,2.0,7.0,1.0,7.0,0.027833333333333335,10.441720629047179,0.08361111111111111,3.9318256327243257,9.671000486218766,0.0,0.0,0.0,-0.09402303519236874,13.125,0.0,0.0,E0000017,U001-normal-004,U001,normal_user,DAILY_NORMAL,0,0,0
0.49246889325474785,0.02073529411764706,1.0,0.0,0.0,0.0026028059850379485,0.0,3.0,8.0,1.0,8.0,0.035666666666666666,10.779305828421743,0.09144444444444444,6.744059186311348,9.494857441084807,0.0,0.0,0.0,-0.4511802434009805,14.117647058823529,1.0,0.0,E0000018,U001-agent-normal-031,U001,normal_agent,DELEGATED_NORMAL,0,0,0
7.131935620499788,0.2913235294117647,1.0,0.0,0.0,0.03666393020591238,0.0,1.0,8.0,1.0,8.0,0.11005555555555556,22.350698856416773,0.19544444444444445,8.384118837190895,8.56197533418813,0.0,0.0,0.0,5.418779370318673,13.333333333333334,1.0,0.0,E0000019,U001-normal-004,U001,normal_user,DAILY_NORMAL,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,9.0,0.11005555555555556,15.745188721468,0.19544444444444445,6.947937068614969,8.47123301903986,0.0,0.0,0.0,-0.7515384404939305,14.210526315789474,0.0,0.0,E0000020,U001-agent-normal-023,U001,normal_agent,DELEGATED_NORMAL,0,0,0
0.24168282858421603,0.013235294117647059,1.0,0.0,0.0,0.0017290964920498482,0.0,1.0,8.0,1.0,8.0,0.005,13.51633596896912,0.16777777777777778,10.708265549267258,9.23096618976984,0.0,0.0,0.0,-0.5699045044055868,12.0,0.0,0.0,E0000021,U001-normal-005,U001,normal_user,DAILY_NORMAL,0,0,0
0.19858678050934786,0.010441176470588235,0.0,0.0,0.0,0.001366427695730207,0.0,1.0,9.0,0.0,9.0,0.003944444444444445,13.650817017518033,0.17172222222222222,8.935903526274423,9.368898467718084,0.0,0.0,0.0,-0.5890863294883946,12.857142857142858,0.0,0.0,E0000022,U001-normal-005,U001,normal_user,DAILY_NORMAL,0,0,0
0.7022144522144522,0.03544117647058823,0.0,0.0,0.0,0.0046445023579361755,0.0,1.0,5.0,0.0,5.0,0.01338888888888889,10.41520979020979,0.1323888888888889,10.32025521214842,9.776596918327938,0.0,0.0,0.0,-0.21373127919973658,6.818181818181818,0.0,0.0,E0000023,U001-normal-005,U001,normal_user,DAILY_NORMAL,0,0,0
1.386206896551724,0.06897058823529412,1.0,0.0,0.0,0.009080646477636995,0.0,1.0,2.0,1.0,2.0,0.026055555555555554,2.9978888106966926,0.03944444444444444,11.343867555809261,10.423185698805716,0.0,0.0,0.0,0.27970794736832655,2.608695652173913,0.0,0.0,E0000024,U001-normal-006,U001,normal_user,DAILY_NORMAL,0,0,0
0.34856086612094006,0.01764705882352941,0.0,0.0,0.0,0.002344697719308649,0.0,1.0,2.0,0.0,2.0,0.006666666666666667,2.332981251650383,0.03272222222222222,8.51919119407891,10.446515084401629,0.0,0.0,0.0,-0.49050936187765726,2.5,0.0,0.0,E0000025,U001-normal-006,U001,normal_user,DAILY_NORMAL,0,0,0
5.841174941512867,0.2873529411764706,0.0,0.0,0.0,0.0382692242923271,0.0,1.0,3.0,0.0,3.0,0.10855555555555556,9.9155185859111,0.14127777777777778,9.539931847505173,10.249209733354311,0.0,0.0,0.0,3.6027887000637757,3.5999999999999996,0.0,0.0,E0000026,U001-normal-006,U001,normal_user,DAILY_NORMAL,0,0,0
5.86318407960199,0.34661764705882353,1.0,0.0,0.0,0.04799888716807774,0.0,1.0,4.0,1.0,4.0,0.13094444444444445,15.2363184079602,0.2722222222222222,10.62667885444445,10.462651809975569,0.0,0.0,0.0,3.5790996798903,4.615384615384615,0.0,0.0,E0000027,U001-normal-007,U001,normal_user,DAILY_NORMAL,0,0,0
1.2661391087047065,0.08941176470588236,0.0,0.0,0.0,0.013005819106971342,0.0,1.0,5.0,0.0,5.0,0.033777777777777775,13.764264889629322,0.306,9.673948594133059,10.376474228071839,0.0,0.0,0.0,0.1941731590570889,5.555555555555555,0.0,0.0,E0000028,U001-normal-007,U001,normal_user,DAILY_NORMAL,0,0,0
0.5400776976135733,0.03852941176470588,0.0,0.0,0.0,0.005678332626886492,0.0,1.0,5.0,0.0,5.0,0.014555555555555556,12.608419884246413,0.2945,9.398478314091577,9.776812600708093,0.0,0.0,0.0,-0.34545371496379856,5.357142857142857,0.0,0.0,E0000029,U001-normal-007,U001,normal_user,DAILY_NORMAL,0,0,0
0.6144466019417476,0.04308823529411765,1.0,0.0,0.0,0.006386460860055737,0.0,2.0,6.0,1.0,6.0,0.030833333333333334,13.034563106796117,0.31077777777777776,7.38770923908104,9.737527414749373,0.0,0.0,0.0,-0.2894449019243924,6.206896551724138,0.0,0.0,E0000030,U001-normal-007,U001,normal_user,DAILY_NORMAL,0,0,0
0.44441069258809235,0.03073529411764706,0.0,0.0,0.0,0.004584810816370978,0.0,1.0,4.0,0.0,4.0,0.01161111111111111,3.125759416767922,0.07622222222222222,11.10701525782018,10.221512100659725,0.0,0.0,0.0,-0.4182750331493657,4.0,0.0,0.0,E0000031,U001-normal-008,U001,normal_user,DAILY_NORMAL,0,0,0
1.3657770800627944,0.09264705882352942,0.0,0.0,0.0,0.013883898177223965,0.0,1.0,3.0,0.0,3.0,0.035,2.5386858039919264,0.06288888888888888,9.891263137913406,10.05171788449517,0.0,0.0,0.0,0.27405478352231893,2.9032258064516125,0.0,0.0,E0000032,U001-normal-008,U001,normal_user,RECURRING_NORMAL,0,0,0
1.2786463910901693,0.08779411764705883,0.0,0.0,0.0,0.013341883723043908,0.0,1.0,3.0,0.0,3.0,0.033166666666666664,3.0756050546155493,0.07977777777777778,9.531698970787348,10.03337481337055,0.0,0.0,0.0,0.2146624777280217,2.8125,0.0,0.0,E0000033,U001-normal-008,U001,normal_user,DAILY_NORMAL,0,0,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,4.0,0.0,2.94987674609696,0.07977777777777778,8.932872621931374,9.99311799677292,0.0,0.0,0.0,-0.7895627522760711,3.6363636363636362,0.0,0.0,E0000034,U001-agent-normal-005,U001,normal_agent,DELEGATED_NORMAL,0,0,0
0.10188989317995069,0.007058823529411765,1.0,0.0,0.0,0.0010872198297392282,0.0,1.0,5.0,1.0,5.0,0.0026666666666666666,3.0484798685291703,0.08244444444444445,10.508786642522878,10.270883817167677,0.0,0.0,0.0,-0.7091142877877943,4.411764705882353,0.0,0.0,E0000035,U001-normal-009,U001,normal_user,DAILY_NORMAL,0,0,0
0.5831285831285832,0.039264705882352945,0.0,0.0,0.0,0.0060542425955283675,0.0,1.0,6.0,0.0,6.0,0.014833333333333334,3.585176085176085,0.09727777777777778,8.851949671253948,9.737999513710081,0.0,0.0,0.0,-0.32250319964545604,5.142857142857142,0.0,0.0,E0000036,U001-normal-009,U001,normal_user,DAILY_NORMAL,0,0,0
0.7542730746028554,0.05014705882352941,0.0,0.0,0.0,0.007779295212631162,0.0,1.0,6.0,0.0,6.0,0.018944444444444444,3.786446812789061,0.10461111111111111,9.90028242158718,9.740109430508728,0.0,0.0,0.0,-0.19031024044307696,5.0,0.0,0.0,E0000037,U001-normal-009,U001,normal_user,DAILY_NORMAL,0,0,0
0.20943643512450852,0.013823529411764707,0.0,0.0,0.0,0.002161252168168078,0.0,1.0,4.0,0.0,4.0,0.005222222222222222,1.474442988204456,0.041666666666666664,10.820478039524556,10.095528390390992,0.0,0.0,0.0,-0.6166622278177543,3.243243243243243,0.0,0.0,E0000038,U001-normal-010,U001,normal_user,DAILY_NORMAL,0,0,0
0.14589032174026312,0.009411764705882352,0.0,0.0,0.0,0.0014746779889025358,0.0,1.0,2.0,0.0,2.0,0.0035555555555555557,0.30871434153966393,0.008777777777777778,10.554405498878337,10.3218096541468,0.0,0.0,0.0,-0.6571281491959621,1.5789473684210527,0.0,0.0,E0000039,U001-normal-010,U001,normal_user,DAILY_NORMAL,0,0,0
0.119081592943313,0.0075,0.0,0.0,0.0,0.0011768695259924994,0.0,1.0,1.0,0.0,1.0,0.0028333333333333335,0.09923466078609416,0.0028333333333333335,11.491007000869207,10.66025251798609,0.0,0.0,0.0,-0.6670712477527024,0.7692307692307692,0.0,0.0,E0000040,U001-normal-011,U001,normal_user,DAILY_NORMAL,0,0,0
1.155278298532549,0.07102941176470588,0.0,0.0,0.0,0.011158779114427782,0.0,1.0,2.0,0.0,2.0,0.026833333333333334,1.035619626349473,0.029666666666666668,10.554170766276814,10.797475414109861,0.0,0.0,0.0,0.1156740454499215,1.5,0.0,0.0,E0000041,U001-normal-012,U001,normal_user,DAILY_NORMAL,0,0,0
0.34779338014042127,0.021470588235294116,1.0,0.0,0.0,0.003411110936385856,0.0,1.0,3.0,1.0,3.0,0.00811111111111111,1.2788365095285856,0.03777777777777778,9.954323242238624,10.801993060786181,0.0,0.0,0.0,-0.49430599827441835,2.1951219512195124,0.0,0.0,E0000042,U001-agent-normal-014,U001,normal_agent,DELEGATED_NORMAL,0,0,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,4.0,0.0,1.26723816623183,0.03777777777777778,8.987821625430815,10.614292905829553,0.0,0.0,0.0,-0.7526113305097569,2.857142857142857,0.0,0.0,E0000043,U001-agent-normal-012,U001,normal_agent,DELEGATED_NORMAL,0,0,0
0.4045844204248975,0.024558823529411765,1.0,0.0,0.0,0.003915105038273689,0.0,1.0,5.0,1.0,5.0,0.009277777777777777,1.578456951174059,0.04705555555555556,9.356343666096025,10.47327429762144,0.0,0.0,0.0,-0.44811651155025595,3.488372093023256,0.0,0.0,E0000044,U001-normal-012,U001,normal_user,DAILY_NORMAL,0,0,0
0.44512757454657237,0.02661764705882353,1.0,0.0,0.0,0.0042599957675845375,0.0,2.0,6.0,1.0,6.0,0.019333333333333334,1.896095911466339,0.05711111111111111,7.668093709082406,9.693951004628135,0.0,0.0,0.0,-0.4155860394208882,4.090909090909091,0.0,0.0,E0000045,U001-normal-012,U001,normal_user,DAILY_NORMAL,0,0,0
2.5677976407637115,0.1514705882352941,0.0,1.0,0.0,0.02434567734772034,0.0,1.0,5.0,0.0,5.0,0.05722222222222222,2.780007296607078,0.08466666666666667,10.776244282386555,9.80509161667986,0.0,0.0,0.0,1.1702786761558719,3.3333333333333335,0.0,0.0,E0000046,U001-normal-013,U001,normal_user,DAILY_NORMAL,0,0,0
0.3893339436942092,0.023823529411764705,1.0,0.0,0.0,0.003924674818605875,0.0,1.0,5.0,1.0,5.0,0.009,2.643625543602655,0.08555555555555555,9.954465797300758,9.805124718119224,0.0,0.0,0.0,-0.4709602737979094,3.260869565217391,0.0,0.0,E0000047,U001-normal-013,U001,normal_user,DAILY_NORMAL,0,0,0
0.6557999773216917,0.039558823529411764,0.0,0.0,0.0,0.006542575792368415,0.0,1.0,5.0,0.0,5.0,0.014944444444444444,3.076879464791926,0.1005,9.036701015565063,9.809539444690488,0.0,0.0,0.0,-0.26410212408239053,3.1914893617021276,0.0,0.0,E0000048,U001-normal-013,U001,normal_user,DAILY_NORMAL,0,0,0
0.9214273747696432,0.05514705882352941,0.0,0.0,0.0,0.009180756958597831,0.0,1.0,6.0,0.0,6.0,0.020833333333333332,3.658904339085274,0.12133333333333333,8.323122887587735,9.7241096589114,0.0,0.0,0.0,-0.06046021585589758,3.75,0.0,0.0,E0000049,U001-normal-013,U001,normal_user,DAILY_NORMAL,0,0,0
0.3249097472924188,0.019411764705882354,1.0,0.0,0.0,0.0032615701321127856,0.0,2.0,7.0,1.0,7.0,0.028166666666666666,3.8004594683295045,0.12866666666666668,5.739792912179234,9.701995408666486,0.0,0.0,0.0,-0.5244010840395695,4.285714285714286,0.0,0.0,E0000050,U001-normal-013,U001,normal_user,DAILY_NORMAL,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,7.0,0.028166666666666666,3.5011404366243077,0.11938888888888889,7.867105500316739,8.89538302138932,0.0,0.0,0.0,-0.7715414042421871,4.2,0.0,0.0,E0000051,U001-agent-normal-028,U001,normal_agent,DELEGATED_NORMAL,0,0,0
0.40219398283914415,0.023676470588235295,1.0,0.0,0.0,0.003991144604627506,0.0,1.0,7.0,1.0,7.0,0.008944444444444444,3.468556533072662,0.11827777777777777,10.659116452967368,9.359174084609148,0.0,0.0,0.0,-0.46123209394471576,4.11764705882353,0.0,0.0,E0000052,U001-normal-014,U001,normal_user,DAILY_NORMAL,0,0,0
0.28086137281292056,0.016323529411764705,0.0,0.0,0.0,0.002762684977812757,0.0,1.0,6.0,0.0,6.0,0.006166666666666667,1.6925975773889637,0.058222222222222224,10.367315903941208,9.697950591542043,0.0,0.0,0.0,-0.5524613156459762,3.4615384615384612,0.0,0.0,E0000053,U001-normal-014,U001,normal_user,DAILY_NORMAL,0,0,0
0.7475115059402762,0.04279411764705882,1.0,0.0,0.0,0.007262779443228148,0.0,2.0,7.0,1.0,7.0,0.022333333333333334,2.1497377715937067,0.0743888888888889,4.605170185988092,9.647342906082503,0.0,0.0,0.0,-0.1924732132498734,3.9622641509433962,0.0,0.0,E0000054,U001-normal-014,U001,normal_user,DAILY_NORMAL,0,0,0
44.76887802041123,2.5497568973389675,1.0,1.0,1.0,0.43589636714275126,0.0,1.0,4.0,1.0,4.0,0.9632414945502765,28.29954192217681,0.9945192723280544,10.273118207635076,9.962096025642898,0.0,0.0,0.0,33.524615112738125,2.2222222222222223,0.0,0.0,E0000055,U001-paysim-fraud-002,U001,paysim_fraud,ACCOUNT_DRAIN_TRANSFER,1,1,1
0.842029696965517,0.08993706043237847,0.0,1.0,1.0,0.027256134666409314,0.0,2.0,5.0,1.0,4.0,0.9972177173802862,15.293467218847379,1.028495495158064,4.110873864173311,9.937763367499901,0.0,0.0,0.0,-0.04730630196206135,2.7272727272727275,0.0,0.0,E0000056,U001-paysim-fraud-002,U001,paysim_fraud,FOLLOW_UP_CASHOUT_PROXY,1,1,0
0.8576670064120389,0.0913235294117647,1.0,0.0,0.0,0.02845180113614784,0.0,1.0,1.0,1.0,1.0,0.0345,0.5045100037717876,0.0345,11.897003491196745,10.634575781673934,0.0,0.0,0.0,-0.04291334750929435,0.5357142857142857,0.0,0.0,E0000057,U001-normal-016,U001,normal_user,DAILY_NORMAL,0,0,0
0.1578782572147302,0.016764705882352942,0.0,0.0,0.0,0.0053759926305955745,0.0,1.0,2.0,0.0,2.0,0.006333333333333333,0.5872495903483133,0.04083333333333333,9.6634521335517,10.554055988059506,0.0,0.0,0.0,-0.2556702612495834,1.0526315789473684,0.0,0.0,E0000058,U001-normal-016,U001,normal_user,DAILY_NORMAL,0,0,0
0.2504917506150329,0.026176470588235294,0.0,0.0,0.0,0.008439464254180616,0.0,1.0,3.0,0.0,2.0,0.009888888888888888,0.727259810191409,0.050722222222222224,10.874948055543754,10.797119502184078,0.0,0.0,0.0,-0.2259406683682322,1.5517241379310345,0.0,0.0,E0000059,U001-normal-017,U001,normal_user,DAILY_NORMAL,0,0,0
0.16411240241563918,0.016911764705882352,0.0,1.0,0.0,0.005498870380864708,0.0,1.0,3.0,0.0,2.0,0.006388888888888889,0.3226751100635998,0.02261111111111111,9.925591451443054,10.761733831094443,0.0,0.0,0.0,-0.2506972078626061,1.5254237288135595,0.0,0.0,E0000060,U001-normal-017,U001,normal_user,DAILY_NORMAL,0,0,0
0.12751970333842527,0.012941176470588235,0.0,0.0,0.0,0.004231097504713256,0.0,1.0,3.0,0.0,3.0,0.004888888888888889,0.3011467374293803,0.021166666666666667,10.903052687603003,10.968829124992777,0.0,0.0,0.0,-0.2599217694006711,1.5,0.0,0.0,E0000061,U001-normal-018,U001,normal_user,DAILY_NORMAL,0,0,0
0.10156949336228048,0.010147058823529412,0.0,0.0,0.0,0.0033316616743196566,0.0,2.0,4.0,0.0,4.0,0.008722222222222221,0.3548623603495824,0.025,7.691656822810547,10.27881642505353,0.0,0.0,0.0,-0.2657068799322267,1.9672131147540985,0.0,0.0,E0000062,U001-normal-018,U001,normal_user,DAILY_NORMAL,0,0,0
0.13909034630668682,0.013676470588235293,1.0,0.0,0.0,0.004505511357072848,0.0,1.0,4.0,1.0,4.0,0.005166666666666667,0.28731169440826654,0.020277777777777777,9.455949668006056,10.258353861880924,0.0,0.0,0.0,-0.2526682458200957,1.9354838709677418,0.0,0.0,E0000063,U001-normal-018,U001,normal_user,DAILY_NORMAL,0,0,0
0.31880711559120395,0.030882352941176472,0.0,0.0,0.0,0.010219780660254129,0.0,1.0,4.0,0.0,3.0,0.011666666666666667,0.361210032443236,0.025555555555555557,10.258255679654631,10.071372061532314,0.0,0.0,0.0,-0.19856660149480398,1.9047619047619047,0.0,0.0,E0000064,U001-normal-018,U001,normal_user,DAILY_NORMAL,0,0,0
0.34249714361887074,0.03279411764705882,0.0,0.0,0.0,0.01096448841540337,0.0,1.0,5.0,0.0,4.0,0.012388888888888889,0.5333865222125607,0.03794444444444445,8.569406062863171,9.934026456844961,0.0,0.0,0.0,-0.1910105284494267,2.34375,0.0,0.0,E0000065,U001-normal-018,U001,normal_user,DAILY_NORMAL,0,0,0
0.739170245282161,0.07,0.0,0.0,0.0,0.023663478046296926,0.0,2.0,6.0,0.0,5.0,0.03883333333333333,0.8998931872710343,0.06438888888888888,6.373319789577012,9.197153810172008,0.0,0.0,0.0,-0.07555252412097763,2.7692307692307696,0.0,0.0,E0000066,U001-normal-018,U001,normal_user,DAILY_NORMAL,0,0,0
1.0339797474683206,0.0975,0.0,0.0,0.0,0.03375869250048477,0.0,1.0,5.0,0.0,5.0,0.036833333333333336,1.2770390026962049,0.0925,10.805375054099539,9.867238419861007,0.0,0.0,0.0,0.009881434249553572,2.2727272727272725,0.0,0.0,E0000067,U001-normal-019,U001,normal_user,DAILY_NORMAL,0,0,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,5.0,0.0,1.1856121914151232,0.08733333333333333,8.200562797008564,9.767656374574264,0.0,0.0,0.0,-0.2933380346907892,2.2388059701492535,0.0,0.0,E0000068,U001-agent-normal-034,U001,normal_agent,DELEGATED_NORMAL,0,0,0
0.8027268293444632,0.07573529411764705,0.0,0.0,0.0,0.027138992338687804,0.0,1.0,6.0,0.0,6.0,0.02861111111111111,1.5740283991624442,0.11594444444444445,8.352082671352637,9.44178537072969,0.0,0.0,0.0,-0.057867724177315824,2.6470588235294117,0.0,0.0,E0000069,U001-normal-019,U001,normal_user,DAILY_NORMAL,0,0,0
0.39089724254803027,0.03676470588235294,0.0,0.0,0.0,0.013541778344315181,0.0,1.0,7.0,0.0,7.0,0.013888888888888888,1.7400511539709462,0.12983333333333333,9.61780348274702,9.585799777997941,0.0,0.0,0.0,-0.17953940558707235,3.0434782608695654,0.0,0.0,E0000070,U001-agent-normal-032,U001,normal_agent,DELEGATED_NORMAL,0,0,0
0.09155955365555979,0.008529411764705883,0.0,0.0,0.0,0.0031848207120298137,0.0,1.0,5.0,0.0,5.0,0.0032222222222222222,1.0996026136758772,0.08255555555555555,10.832733995570498,10.109273325473955,0.0,0.0,0.0,-0.26725323764699593,2.142857142857143,0.0,0.0,E0000071,U001-normal-020,U001,normal_user,DAILY_NORMAL,0,0,0
0.2129314597538485,0.019558823529411764,0.0,0.0,0.0,0.007326456808284769,0.0,1.0,2.0,0.0,2.0,0.007388888888888889,0.14113328680041087,0.010611111111111111,10.883410144655057,10.14131476923549,0.0,0.0,0.0,-0.2299613041636797,0.8450704225352113,0.0,0.0,E0000072,U001-normal-020,U001,normal_user,DAILY_NORMAL,0,0,0
0.14582799756407386,0.013235294117647059,0.0,0.0,0.0,0.004994343569861068,0.0,1.0,2.0,0.0,2.0,0.005,0.16424062351913365,0.012388888888888889,10.421656150557377,10.353192806623015,0.0,0.0,0.0,-0.2483811880278597,0.8333333333333334,0.0,0.0,E0000073,U001-normal-021,U001,normal_user,DAILY_NORMAL,0,0,0
0.09190915544305708,0.00823529411764706,0.0,0.0,0.0,0.0031231898376634097,0.0,1.0,3.0,0.0,3.0,0.003111111111111111,0.2050318846104445,0.0155,10.29177259143444,10.502516342828386,0.0,0.0,0.0,-0.26254025155266536,1.2328767123287672,0.0,0.0,E0000074,U001-normal-021,U001,normal_user,DAILY_NORMAL,0,0,0
0.1364028244457288,0.012058823529411764,0.0,0.0,0.0,0.004587570114654507,0.0,1.0,4.0,0.0,4.0,0.004555555555555556,0.26492872825452707,0.020055555555555556,9.17118365677499,10.472323560445613,0.0,0.0,0.0,-0.24804821638028854,1.6216216216216215,0.0,0.0,E0000075,U001-normal-021,U001,normal_user,DAILY_NORMAL,0,0,0
0.3722816871478434,0.0325,0.0,0.0,0.0,0.01242104332591879,0.0,1.0,5.0,0.0,5.0,0.012277777777777778,0.4262599683652269,0.03233333333333333,8.429235912657095,10.170058341774983,0.0,0.0,0.0,-0.1792653479001817,2.0,0.0,0.0,E0000076,U001-normal-021,U001,normal_user,DAILY_NORMAL,0,0,0
