amount_to_mean,amt_to_auto_limit,is_new_recipient,is_transfer,is_night,amt_to_balance,is_balance_drain,tx_cnt_1h,tx_cnt_24h,new_recipient_cnt_1h,distinct_recipient_24h,cum1_to_daily_limit,cum24_to_baseline,cum_to_daily_limit,sec_since_prev_log,mean_interval_5_log,near_limit_repeat,fail_cnt_1h,retry_cnt_1h,amount_z_vs_baseline,tx_rate_vs_baseline,unknown_category,unauthorized_tool,risk_label,scenario,session_risk,session_id,raw_amount
0.14463119655164702,0.011551014032368162,0.0,0.0,0.0,0.0027761633193324016,0.0,1.0,4.0,0.0,3.0,0.003208615008991156,3.1262925782151063,0.09815550977259326,9.542381709755553,9.807782618316141,0.0,0.0,0.0,-0.6188625236849347,2.8263800534967523,0.0,1.0,0,NORMAL,NORMAL,2,577.5507016184081
1.1804808618406242,0.09427945923958292,0.0,0.0,1.0,0.022722145276486316,0.0,1.0,5.0,0.0,4.0,0.026188738677661923,3.9604144685753555,0.12434424845025518,8.950594450002297,9.652400986218494,0.0,0.0,0.0,0.13057857755068883,3.5329750668709403,0.0,0.0,0,NORMAL,NORMAL,2,4713.972961979146
1.1536363865026333,0.0921355171391664,0.0,0.0,1.0,0.02272172343903201,0.0,1.0,6.0,0.0,4.0,0.025593199205324,4.775568186525134,0.14993744765557918,9.602086687651468,9.642538612786563,0.0,0.0,0.0,0.11115649939248064,4.239570080245128,0.0,0.0,0,NORMAL,NORMAL,2,4606.77585695832
0.7362268486982385,0.058798978803184784,0.0,1.0,0.0,0.014837670756557403,0.0,1.0,6.0,0.0,5.0,0.01633304966755133,4.41381569511848,0.13857958548587837,9.494447206723681,9.54575965435979,0.0,0.0,0.0,-0.19084086003236214,4.239570080245128,0.0,0.0,0,NORMAL,NORMAL,2,2939.948940159239
0.723057980494206,0.057747243181535075,0.0,0.0,0.0,0.014791744811225914,0.0,1.0,7.0,0.0,6.0,0.016040900883759743,4.924724858516097,0.1546204863696381,9.42342087502697,9.42717275915707,0.0,0.0,0.0,-0.20036858535735286,4.946165093619316,0.0,1.0,0,NORMAL,NORMAL,2,2887.362159076754
0.4336526126961409,0.03463379639977954,0.0,0.0,0.0,0.009004512534828873,0.0,1.0,7.0,0.0,7.0,0.00962049899993876,4.889205667159151,0.15350529825236284,8.531613775083695,9.273152059347094,0.0,0.0,0.0,-0.4097544497487603,4.946165093619316,0.0,1.0,0,NORMAL,NORMAL,2,1731.689819988977
0.5505001007403446,0.04396585619203601,0.0,0.0,0.0,0.011534637900638814,0.0,1.0,7.0,0.0,7.0,0.012212737831121114,3.4779920736846446,0.10919774027434802,9.888164362451327,9.47615578328122,0.0,0.0,0.0,-0.32521485577975096,4.946165093619316,0.0,1.0,0,NORMAL,NORMAL,2,2198.2928096018004
0.34549121090430474,0.027592759517760114,0.0,0.0,0.0,0.007323557759225248,0.0,1.0,8.0,0.0,8.0,0.007664655421600032,3.7221144404742366,0.11686239569594806,9.442656486707946,9.44215459790448,0.0,0.0,0.0,-0.473539553185481,5.6527601069935045,0.0,1.0,0,NORMAL,NORMAL,2,1379.6379758880057
0.6203746395730745,0.04954640726127852,0.0,1.0,1.0,0.013247423729993562,0.0,1.0,7.0,0.0,7.0,0.013762890905910699,3.224150494598395,0.10122793291520567,9.97367577380822,9.563988906816457,0.0,0.0,0.0,-0.2746603659865594,4.946165093619316,0.0,0.0,0,NORMAL,NORMAL,2,2477.320363063926
0.12521082231080544,0.01,0.0,0.0,0.0,0.0027096362311155088,0.0,1.0,7.0,0.0,6.0,0.002777777777777778,2.4974701193139137,0.07841251148765944,9.56118101797852,9.58933135642835,0.0,0.0,0.0,-0.6329132369739174,4.946165093619316,0.0,1.0,0,NORMAL,NORMAL,2,500.0
0.6220390791098516,0.04967933822571588,0.0,0.0,0.0,0.013497867791033532,0.0,1.0,5.0,0.0,5.0,0.013799816173809968,1.5994596736690407,0.05021787811021959,9.858143366334714,9.76515881871699,0.0,0.0,0.0,-0.27345613776582206,3.5329750668709403,0.0,1.0,0,NORMAL,NORMAL,2,2483.966911285794
0.27628194153578284,0.02206534039445728,0.0,0.0,0.0,0.006077178199982137,0.0,2.0,6.0,0.0,5.0,0.019929077394492546,1.7946791158435638,0.056347139330902164,8.00296817954553,9.552158079192983,0.0,0.0,0.0,-0.5236127180368574,4.239570080245128,0.0,1.0,0,NORMAL,NORMAL,2,1103.267019722864
0.12521082231080544,0.01,0.0,0.0,0.0,0.002771013725958056,0.0,1.0,6.0,0.0,6.0,0.002777777777777778,1.4941718324637447,0.04691217927755883,9.755773257761843,9.615986148279234,0.0,0.0,0.0,-0.6329132369739174,4.239570080245128,0.0,0.0,0,NORMAL,NORMAL,2,500.0
0.5544242646552069,0.04427926072388402,0.0,0.0,0.0,0.0123039383060452,0.0,1.0,7.0,0.0,7.0,0.01229979464552334,1.8859252531627653,0.059211973923082174,9.01646771712985,9.422171829402961,0.0,0.0,0.0,-0.3223757085324879,4.946165093619316,0.0,0.0,0,NORMAL,NORMAL,2,2213.9630361942013
0.2648252625464244,0.050191366170058836,0.0,1.0,0.0,0.0024786112145589023,0.0,1.0,1.0,0.0,1.0,0.02316524592464254,0.12115838106432449,0.02316524592464254,11.366754528799243,11.366754528799243,0.0,0.0,0.0,-0.5005181546316247,0.45750310940628325,0.0,1.0,0,NORMAL,NORMAL,3,3011.48197020353
2.388817377648022,0.4527438453645004,0.0,0.0,0.0,0.022413502709109773,0.0,1.0,2.0,0.0,2.0,0.20895869786053864,1.214049759142058,0.2321239437851812,9.573187278413087,9.573187278413087,0.0,0.0,0.0,0.9455280160855853,0.9150062188125665,0.0,0.0,0,NORMAL,NORMAL,3,27164.630721870024
0.09808778819712162,0.018590220762454136,0.0,1.0,1.0,0.0009414267396785219,0.0,1.0,3.0,0.0,3.0,0.008580101890363448,1.2589252272370262,0.24070404567554463,9.412432226420238,9.496036553517955,0.0,0.0,0.0,-0.6140355658233021,1.3725093282188496,0.0,1.0,0,NORMAL,NORMAL,3,1115.413245747248
1.0461466859301605,0.19827236599797404,0.0,0.0,1.0,0.010050165662488777,0.0,1.0,4.0,0.0,4.0,0.09151032276829571,1.737540588945153,0.33221436844384034,9.160060086809011,9.396083584559067,0.0,0.0,0.0,0.03141736638575352,1.830012437625133,0.0,0.0,0,NORMAL,NORMAL,3,11896.341959878442
0.2960901294029533,0.05611688235973537,0.0,0.0,0.0,0.002873368850854043,0.0,1.0,5.0,0.0,5.0,0.025900099550647097,1.8730027438115129,0.35811446799448743,8.886503367389917,9.290930744408136,0.0,0.0,0.0,-0.47923255725373415,2.287515547031416,0.0,0.0,0,NORMAL,NORMAL,3,3367.0129415841225
0.1635394470917641,0.03099503496496211,0.0,0.0,0.0,0.0015916209949305641,0.0,1.0,6.0,0.0,6.0,0.014305400753059435,1.9478225493665793,0.37241986874754685,9.744274069462005,9.399527598281672,0.0,0.0,0.0,-0.5694750799162441,2.7450186564376993,0.0,0.0,0,NORMAL,NORMAL,3,1859.7020978977266
1.2073750600693345,0.22882939173491232,0.0,1.0,0.0,0.011769313130651651,0.0,1.0,7.0,0.0,6.0,0.10561356541611337,2.500200393567898,0.47803343416366023,8.987475200852014,9.288068286650809,0.0,0.0,0.0,0.14118409827579267,3.202521765843983,0.0,1.0,0,NORMAL,NORMAL,3,13729.763504094739
2.7837575741236114,0.5275954204218699,0.0,0.0,0.0,0.027458827771386453,0.0,1.0,7.0,0.0,6.0,0.24350557865624767,3.6526197584984175,0.6983737668952654,9.865241209313051,9.410032499837177,0.0,0.0,0.0,1.2144093149921542,3.202521765843983,0.0,0.0,0,NORMAL,NORMAL,3,31655.725225312195
0.9789242970913081,0.18553195180714338,0.0,0.0,0.0,0.009928684104563669,0.0,1.0,8.0,0.0,7.0,0.08563013160329694,4.100480668291051,0.7840038984985623,8.654060578972041,9.346183182297393,0.0,0.0,0.0,-0.01434865942749966,3.660024875250266,0.0,0.0,0,NORMAL,NORMAL,3,11131.917108428603
1.1481237927908141,0.21759971514204984,0.0,0.0,0.0,0.011761557169059312,0.0,1.0,9.0,0.0,8.0,0.10043063775786916,4.625750873476184,0.8844345362564315,8.718239066301129,9.32642977582563,0.0,0.0,0.0,0.10084493338480251,4.117527984656549,0.0,0.0,0,NORMAL,NORMAL,3,13055.98290852299
1.2296223760064533,0.23304584438661188,0.0,1.0,1.0,0.012746358243425808,0.0,1.0,8.0,0.0,7.0,0.10755962048612856,4.050540087721976,0.7744553569916579,9.92888846321612,9.386191935609544,0.0,0.0,0.0,0.15633040969139206,3.660024875250266,0.0,0.0,0,NORMAL,NORMAL,3,13982.750663196714
0.7043849349112071,0.13349950776166536,0.0,0.0,1.0,0.007395979134185564,0.0,1.0,8.0,0.0,7.0,0.06161515742846094,3.894183023954669,0.7445601916518232,8.28658475620729,9.316160182825586,0.0,0.0,0.0,-0.20125923718766742,3.660024875250266,0.0,1.0,0,NORMAL,NORMAL,3,8009.970465699922
0.4538811971100371,0.0860224479447499,0.0,0.0,0.0,0.004801221916416989,0.0,1.0,8.0,0.0,6.0,0.039702668282192266,3.9663729280671975,0.7583627603833684,9.475495088171959,9.197617540965535,0.0,0.0,0.0,-0.37180599591723207,3.660024875250266,0.0,0.0,0,NORMAL,NORMAL,3,5161.346876684995
1.0802413129897022,0.20473419631855028,0.0,0.0,0.0,0.011482079159368594,0.0,1.0,8.0,0.0,6.0,0.09449270599317705,4.385766882114046,0.8385500656234859,9.337792107650927,9.305537966318735,0.0,0.0,0.0,0.05462950759425478,3.660024875250266,0.0,0.0,0,NORMAL,NORMAL,3,12284.051779113017
2.2116990414183557,0.41917525306460085,0.0,1.0,0.0,0.02378160912644499,0.0,1.0,8.0,0.0,6.0,0.19346550141443117,4.845248226432521,0.9264020016218038,9.406810821301836,9.410033456051048,0.0,0.0,0.0,0.8249431560723638,3.660024875250266,0.0,0.0,0,NORMAL,NORMAL,3,25150.51518387605
0.37582134865904376,0.07122804955877159,0.0,0.0,0.0,0.004139516983677116,0.0,1.0,9.0,0.0,6.0,0.032874484411740734,5.017187662025297,0.9592764860335445,8.566106406942252,9.12232889194908,0.0,0.0,0.0,-0.42495032923973375,4.117527984656549,0.0,1.0,0,NORMAL,NORMAL,3,4273.682973526295
0.49755442000336825,0.09429967459974667,0.0,0.0,0.0,0.0055031368308900005,0.0,1.0,10.0,0.0,7.0,0.04352292673834462,5.244820356275677,1.002799412771889,8.587147654354775,9.15227818385209,0.0,0.0,0.0,-0.34207260082656343,4.575031094062832,0.0,1.0,0,NORMAL,NORMAL,3,5657.9804759848
1.0847018660134482,0.20557958866512277,0.0,1.0,0.0,0.0120635934373417,0.0,1.0,9.0,0.0,7.0,0.09488288707621051,4.019636176968151,0.7685465895885552,9.097631555856845,9.061314574179738,0.0,0.0,0.0,0.05766632000679072,4.117527984656549,0.0,1.0,0,NORMAL,NORMAL,3,12334.775319907367
1.4835788004535262,0.17276584077680493,0.0,1.0,0.0,0.005601414562319562,0.0,1.0,1.0,0.0,1.0,0.03702125159502963,0.6340873557097862,0.03702125159502963,11.366754528799243,11.366754528799243,0.0,0.0,0.0,0.24131261308245644,0.42740389355519737,0.0,0.0,0,NORMAL,NORMAL,4,15548.925669912443
0.09422158426516293,0.010972299698483977,0.0,1.0,0.0,0.0003577478247173515,0.0,1.0,2.0,0.0,2.0,0.0023512070782465665,0.6743580276816561,0.0393724586732762,9.894092506666317,9.894092506666317,0.0,0.0,0.0,-0.4519961507197359,0.8548077871103947,0.0,0.0,0,NORMAL,NORMAL,4,987.506972863558
0.13956965224413112,0.016253176649270232,0.0,1.0,0.0,0.0005301185379388585,0.0,1.0,3.0,0.0,2.0,0.003482823567700764,0.7340106404729427,0.04285528224097696,9.973725879109857,9.934701667777993,0.0,0.0,0.0,-0.42936682790413133,1.282211680665592,0.0,0.0,0,NORMAL,NORMAL,4,1462.7858984343209
0.2589491662959617,0.03015516966129358,0.0,1.0,1.0,0.0009840718321518617,0.0,1.0,4.0,0.0,3.0,0.006461822070277196,0.844686522380709,0.04931710431125416,9.55994817744297,9.824685413608433,0.0,0.0,0.0,-0.36979477375836733,1.7096155742207895,0.0,0.0,0,NORMAL,NORMAL,4,2713.9652695164223
0.047706794409734944,0.005555555555555556,0.0,0.0,0.0,0.00018147637969027962,0.0,1.0,5.0,0.0,4.0,0.0011904761904761906,0.865076592060467,0.05050758050173035,9.693161116062436,9.793390282561658,0.0,0.0,0.0,-0.47520768413780057,2.137019467775987,0.0,0.0,0,NORMAL,NORMAL,4,500.0
0.047706794409734944,0.005555555555555556,0.0,0.0,0.0,0.0001815093193444343,0.0,1.0,5.0,0.0,4.0,0.0011904761904761906,0.2513793060304387,0.014676805097176908,9.741817435771567,9.783286301296572,0.0,0.0,0.0,-0.47520768413780057,2.137019467775987,0.0,0.0,0,NORMAL,NORMAL,4,500.0
0.1724031410064893,0.0200767047894206,0.0,0.0,0.0,0.0006560587045501508,0.0,1.0,5.0,0.0,5.0,0.004302151026304414,0.28479440778588816,0.016627749045234754,9.890511856533575,9.782487367881933,0.0,0.0,0.0,-0.41298245587949456,2.137019467775987,0.0,0.0,0,NORMAL,NORMAL,4,1806.903431047854
0.047706794409734944,0.005555555555555556,0.0,0.0,0.0,0.00018166145153502897,0.0,1.0,6.0,0.0,6.0,0.0011904761904761906,0.3051844774656462,0.017818225235710944,8.769428405161033,9.596725906574187,0.0,0.0,0.0,-0.47520768413780057,2.564423361331184,0.0,0.0,0,NORMAL,NORMAL,4,500.0
3.7740017191381496,0.43949035932617075,0.0,0.0,0.0,0.014373533306876069,0.0,1.0,7.0,0.0,6.0,0.09417650556989374,1.9182075065092998,0.11199473080560468,9.142740306535469,9.528704317994455,0.0,0.0,0.0,1.3842658175103055,2.9918272548863816,0.0,0.0,0,NORMAL,NORMAL,4,39554.13233935537
